Price,City,State,Bedrooms,Bathrooms,Area_Sqft,Lot Size,Year Built,Days on Market,Property Type
406159.0,Sacramento,TX,1,1,2533,6096,1971,40,Apartment
1129152.0,Sacramento,CA,6,3,1311,5889,2021,100,Multi-Family
280337.0,Sacramento,IL,6,3,3145,4528,2005,38,Multi-Family
328074.0,Fresno,CA,6,2,1462,5688,2009,110,Condo
351462.0,Sacramento,TX,5,3,2271,6190,2021,36,Apartment
210113.0,Sacramento,IL,4,4,3866,1796,1973,10,Townhouse
1255047.0,San Francisco,NY,6,3,1894,9879,1961,68,Single Family
699231.0,San Diego,IL,3,2,3009,2641,1984,72,Multi-Family
772910.0,San Francisco,TX,5,3,1393,4054,1957,81,Townhouse
417718.0,Fresno,CA,5,4,1837,4892,1965,110,Townhouse
1138482.0,Sacramento,FL,6,2,3174,2912,1956,22,Single Family
948743.0,San Francisco,FL,2,1,1829,5193,1969,27,Apartment
279426.0,San Diego,IL,6,1,3904,9647,1971,86,Townhouse
285969.0,Los Angeles,NY,4,3,3611,3117,1990,78,Condo
1127463.0,Los Angeles,FL,5,3,2940,7112,1986,59,Single Family
723852.0,San Francisco,CA,6,2,2459,9743,1994,117,Condo
1074925.0,San Diego,CA,6,1,994,7071,1995,36,Townhouse
450784.0,Los Angeles,CA,4,2,2907,5822,1992,54,Multi-Family
887115.0,Fresno,CA,1,4,3669,1043,1964,108,Single Family
825178.0,Los Angeles,TX,5,4,1317,5647,1976,31,Apartment
245952.0,San Francisco,IL,3,2,2046,2495,1961,24,Multi-Family
433253.0,San Diego,TX,3,4,3855,1361,1967,115,Multi-Family
745190.0,Los Angeles,TX,2,4,2572,9938,1959,91,Apartment
933171.0,Fresno,CA,5,4,2458,9760,1999,2,Townhouse
1008831.0,San Francisco,TX,3,1,3975,1119,1963,24,Condo
227204.0,San Diego,NY,1,2,1647,9202,1950,34,Single Family
745289.0,San Diego,CA,4,2,1050,3723,1975,64,Townhouse
1483987.0,San Francisco,FL,2,3,1186,7670,1990,16,Single Family
128853.0,Los Angeles,IL,6,2,725,9263,1957,1,Condo
856260.0,Fresno,IL,3,4,2212,5551,2016,71,Townhouse
478498.0,Los Angeles,TX,4,4,2606,4920,2021,118,Townhouse
779579.0,San Francisco,CA,2,3,762,3462,1992,115,Multi-Family
459607.0,Los Angeles,NY,5,3,2352,8601,1952,30,Townhouse
1325699.0,Los Angeles,IL,5,3,2241,8877,1991,118,Multi-Family
1219024.0,Fresno,IL,1,4,1580,1047,1998,69,Single Family
1017616.0,Sacramento,FL,2,2,1619,6627,1990,2,Apartment
905273.0,San Francisco,CA,1,3,2704,7502,2022,28,Condo
929598.0,Sacramento,IL,1,4,3446,3758,1963,96,Apartment
1472375.0,Fresno,CA,1,1,1418,5105,1962,110,Townhouse
1246523.0,San Francisco,IL,4,4,2585,9925,1972,62,Multi-Family
779712.0,San Diego,FL,5,4,3051,6115,2017,17,Single Family
113372.0,San Francisco,NY,3,1,3084,2899,1955,29,Apartment
207544.0,Fresno,FL,6,2,2428,8339,1987,13,Single Family
803646.0,Los Angeles,FL,3,4,2623,8836,1961,106,Single Family
299347.0,Sacramento,NY,6,3,2211,3656,2022,119,Single Family
751719.0,San Francisco,IL,6,3,760,1199,1987,40,Apartment
114286.0,Fresno,TX,3,4,1970,7313,2007,18,Single Family
442260.0,Los Angeles,TX,1,2,1761,9362,1976,74,Townhouse
467871.0,Sacramento,FL,3,4,3114,9717,1961,77,Apartment
1246389.0,Sacramento,IL,3,3,1724,1272,2003,100,Townhouse
1454268.0,San Francisco,IL,2,4,2028,7650,2020,54,Multi-Family
201436.0,San Diego,CA,5,3,2837,7362,2009,62,Single Family
1286048.0,Los Angeles,TX,4,4,3918,3960,1965,23,Apartment
1415825.0,Fresno,IL,4,4,3909,6001,1966,94,Single Family
1189972.0,San Francisco,IL,3,2,2943,7607,2008,54,Apartment
1363612.0,San Francisco,IL,1,1,679,6239,1990,115,Multi-Family
996190.0,Los Angeles,NY,4,3,3870,4259,2023,56,Multi-Family
1228208.0,Fresno,NY,6,1,3370,4176,1981,87,Multi-Family
1426721.0,San Francisco,FL,4,1,2687,3184,2000,21,Townhouse
1193769.0,San Francisco,CA,1,4,1795,2512,1984,40,Condo
1458463.0,Los Angeles,NY,2,2,2244,6626,1960,6,Multi-Family
1496151.0,Sacramento,FL,5,3,3445,7944,1962,12,Multi-Family
900797.0,Fresno,TX,2,4,3842,5839,1957,98,Single Family
431967.0,San Francisco,FL,5,3,2861,2320,2002,101,Multi-Family
1192923.0,San Diego,CA,6,2,2726,5814,1996,5,Apartment
650763.0,Fresno,TX,3,3,3684,5852,1982,82,Townhouse
1478203.0,San Diego,FL,2,4,3581,9668,1992,2,Multi-Family
1259364.0,Sacramento,TX,5,2,1487,9110,2005,33,Multi-Family
1420500.0,Fresno,TX,3,2,1565,8864,1960,89,Multi-Family
953983.0,San Diego,FL,4,2,1708,9989,1971,3,Multi-Family
392778.0,San Francisco,NY,5,3,2392,7622,1995,57,Townhouse
1208849.0,Fresno,FL,6,3,3270,1074,1953,52,Multi-Family
394824.0,Los Angeles,FL,5,3,3790,6394,1971,8,Multi-Family
132626.0,Los Angeles,IL,2,3,923,5412,1977,118,Condo
529982.0,Fresno,CA,5,2,3686,3527,2007,54,Condo
171018.0,San Francisco,FL,5,2,616,2338,1986,17,Multi-Family
1428670.0,Los Angeles,IL,6,4,3316,5657,1996,114,Apartment
516901.0,San Francisco,IL,2,4,1004,6101,1967,33,Townhouse
401072.0,Los Angeles,CA,4,3,1246,1518,1956,24,Single Family
813788.0,Fresno,TX,3,2,2716,6312,2020,120,Apartment
1456318.0,Sacramento,FL,3,4,2204,6968,1959,87,Multi-Family
552551.0,Fresno,CA,3,4,1117,2991,2010,33,Condo
619389.0,San Francisco,FL,5,4,3289,9451,2001,22,Single Family
869419.0,San Diego,TX,3,1,1231,5733,1953,38,Multi-Family
384317.0,Los Angeles,FL,1,2,2867,2794,2020,34,Townhouse
850010.0,Sacramento,FL,5,1,2419,8423,1991,78,Single Family
1466927.0,Sacramento,IL,1,3,1280,8684,1964,81,Single Family
463990.0,Sacramento,NY,3,1,3069,8766,1968,44,Single Family
1237293.0,Sacramento,CA,2,2,2488,6525,1961,79,Single Family
208954.0,San Francisco,FL,5,1,1485,9478,2022,84,Single Family
414961.0,Fresno,IL,4,4,1832,9594,1987,6,Multi-Family
868534.0,San Diego,NY,5,4,683,4670,1998,79,Multi-Family
1133100.0,Sacramento,FL,6,3,942,6946,2023,110,Apartment
1396517.0,Sacramento,NY,3,2,2365,6983,1992,59,Townhouse
1159677.0,Los Angeles,TX,5,2,3728,3997,2019,22,Single Family
1484620.0,Fresno,IL,1,2,3066,9371,1957,102,Multi-Family
911278.0,Sacramento,TX,6,1,3908,2348,2013,3,Condo
1171839.0,Sacramento,TX,2,3,862,5533,1955,95,Multi-Family
754257.0,Sacramento,CA,3,3,3957,7534,1957,70,Single Family
632651.0,Sacramento,FL,2,4,1069,9220,2004,98,Apartment
903375.0,Fresno,IL,4,3,928,9313,1963,87,Apartment
1102363.0,San Francisco,FL,1,3,1405,8885,2001,85,Apartment
800196.0,San Francisco,CA,2,2,2082,7035,2006,10,Apartment
249358.0,Los Angeles,CA,1,2,1763,6974,1953,18,Condo
302114.0,Los Angeles,FL,5,1,3187,5076,1950,20,Condo
742536.0,San Francisco,FL,3,4,695,5342,1971,58,Townhouse
191048.0,San Francisco,NY,1,4,2605,7019,1954,49,Multi-Family
1123358.0,Los Angeles,TX,1,2,3084,5030,1978,96,Multi-Family
800072.0,San Francisco,FL,2,2,3220,8971,2001,15,Multi-Family
762346.0,Los Angeles,TX,5,4,1149,1446,1957,51,Condo
862718.0,Sacramento,IL,5,4,1298,6640,2004,29,Condo
573942.0,San Francisco,IL,3,2,984,2308,1972,2,Townhouse
241211.0,Sacramento,CA,1,1,1779,3156,2019,10,Townhouse
1153825.0,San Diego,CA,6,2,2619,5135,1966,118,Apartment
369281.0,San Diego,TX,2,2,2831,7086,1979,41,Single Family
570529.0,Sacramento,NY,1,2,2925,8592,2016,54,Multi-Family
224348.0,Los Angeles,NY,4,4,1431,3673,2014,86,Apartment
664416.0,Fresno,CA,3,4,735,8347,1999,36,Townhouse
592454.0,Los Angeles,IL,4,3,2478,5501,1980,16,Single Family
905860.0,Sacramento,CA,3,4,748,6224,2017,16,Single Family
601508.0,Fresno,FL,1,3,2993,7553,2004,113,Condo
890786.0,San Francisco,FL,3,2,2457,5569,2008,30,Multi-Family
437511.0,San Diego,TX,3,3,3156,9554,1963,9,Townhouse
1436174.0,Fresno,CA,3,3,3599,4888,1977,4,Single Family
1003604.0,San Francisco,CA,2,1,3633,4691,1953,108,Single Family
764241.0,San Francisco,CA,2,2,2153,2782,2015,53,Condo
121708.0,Fresno,NY,3,3,3978,2483,1978,112,Multi-Family
491796.0,San Diego,IL,4,3,2586,9732,1976,102,Apartment
107634.0,Los Angeles,TX,5,3,2223,8024,2006,53,Multi-Family
780966.0,Fresno,IL,1,4,2893,9681,2013,65,Single Family
724110.0,San Diego,NY,6,2,623,3053,1998,50,Apartment
1453664.0,Fresno,TX,1,1,1020,7572,2023,25,Single Family
655953.0,Sacramento,FL,2,4,2799,7811,1982,57,Townhouse
837749.0,San Francisco,TX,5,1,1323,4978,1966,108,Townhouse
498606.0,Sacramento,FL,4,3,1437,3459,1955,55,Townhouse
688959.0,San Diego,IL,1,1,2352,3608,1978,102,Single Family
1005631.0,San Francisco,IL,2,3,3736,5382,2007,57,Apartment
985654.0,Los Angeles,FL,6,2,3776,8176,2018,100,Multi-Family
1200264.0,San Francisco,CA,6,3,2500,7280,2021,90,Multi-Family
266057.0,Fresno,TX,5,3,1213,9786,1951,48,Single Family
658283.0,Sacramento,FL,3,1,2487,9439,2013,27,Multi-Family
980749.0,Los Angeles,CA,2,2,834,3839,1959,28,Townhouse
590836.0,Los Angeles,TX,4,1,983,9401,1998,3,Condo
1124902.0,San Francisco,TX,1,3,2685,1181,1955,73,Condo
1055664.0,San Francisco,CA,1,2,1984,2398,1983,7,Single Family
1228378.0,Sacramento,CA,5,3,2761,7538,1972,46,Townhouse
269487.0,Fresno,FL,6,3,3040,4778,1987,2,Single Family
1080304.0,Fresno,IL,6,2,1808,2762,2023,80,Multi-Family
526134.0,Fresno,IL,3,4,1409,6433,1959,119,Condo
874245.0,Sacramento,CA,2,2,2442,9869,1994,18,Multi-Family
1417766.0,San Francisco,TX,5,1,2236,7873,1994,5,Single Family
1460654.0,Los Angeles,CA,1,2,1320,8708,1956,31,Single Family
1455417.0,San Diego,FL,1,4,2720,1777,2003,101,Apartment
1253458.0,San Diego,TX,2,3,2660,3105,2002,48,Townhouse
484967.0,Sacramento,FL,6,2,1087,6914,1953,40,Single Family
1257749.0,Fresno,IL,6,2,2824,5114,1988,42,Townhouse
387069.0,Fresno,FL,4,1,3390,2425,2008,4,Single Family
688763.0,San Diego,IL,3,3,1358,5525,2019,19,Condo
848451.0,San Diego,CA,3,2,2168,2019,1958,91,Townhouse
437080.0,Los Angeles,NY,5,1,740,7577,1969,63,Multi-Family
1227751.0,San Francisco,NY,6,1,1382,1046,1974,72,Multi-Family
533645.0,San Francisco,NY,3,2,2513,7358,1982,68,Single Family
790073.0,San Diego,TX,5,1,3417,8797,1976,29,Townhouse
1283155.0,Los Angeles,FL,2,1,1825,1853,1969,62,Townhouse
971258.0,Fresno,TX,4,3,1041,1479,2009,29,Condo
923083.0,San Francisco,NY,1,3,1199,2333,2000,18,Apartment
151810.0,San Diego,IL,2,1,1458,1047,1964,47,Townhouse
318897.0,Sacramento,TX,2,2,2995,2028,2008,102,Apartment
563082.0,San Diego,IL,6,4,1020,6331,2020,20,Single Family
1481779.0,Sacramento,NY,1,1,1371,3672,2012,86,Condo
1116179.0,Sacramento,IL,1,1,968,1465,1985,42,Townhouse
1469707.0,Fresno,NY,6,1,1450,3222,2020,91,Apartment
798012.0,Fresno,CA,4,2,2079,1138,2017,110,Single Family
244695.0,Fresno,TX,4,1,3119,6742,1969,83,Townhouse
344950.0,Los Angeles,FL,6,4,1560,1691,2021,2,Townhouse
433189.0,San Francisco,TX,6,4,1179,8430,1966,43,Single Family
942804.0,Fresno,FL,2,1,3079,5512,2004,25,Single Family
795699.0,Los Angeles,TX,4,3,2079,4284,2016,41,Single Family
530184.0,San Diego,NY,2,3,794,2136,1964,60,Townhouse
1449697.0,Fresno,CA,6,4,2801,7000,1972,28,Apartment
496223.0,San Francisco,FL,6,2,1343,9534,2015,99,Single Family
142832.0,Sacramento,FL,5,1,3265,3212,2018,105,Condo
526359.0,San Francisco,NY,1,1,3882,8121,1983,18,Condo
176255.0,Sacramento,FL,3,3,2969,5769,1952,97,Townhouse
906658.0,San Diego,CA,3,3,3531,5012,1956,100,Single Family
390894.0,San Francisco,FL,3,3,1772,7124,1951,71,Condo
676318.0,Sacramento,NY,1,1,3944,5783,1957,79,Apartment
423257.0,San Francisco,FL,6,1,3862,9816,1982,95,Apartment
1026238.0,San Diego,IL,1,1,3333,5761,1966,90,Single Family
1289517.0,San Diego,NY,1,4,710,3639,1976,7,Multi-Family
803057.0,Los Angeles,FL,2,2,1551,9626,2014,59,Multi-Family
785531.0,Los Angeles,TX,5,1,1035,4165,1970,106,Multi-Family
320312.0,Sacramento,FL,4,1,3795,1632,1984,106,Multi-Family
417279.0,Sacramento,CA,3,3,1133,9672,1994,69,Multi-Family
473195.0,San Francisco,FL,4,2,2063,4193,1983,96,Multi-Family
810765.0,Fresno,FL,3,4,3847,3841,2019,118,Condo
947510.0,Fresno,TX,1,3,1657,6400,1950,48,Multi-Family
872311.0,Sacramento,TX,4,4,1534,6971,2014,67,Single Family
1123484.0,San Diego,NY,1,2,1361,5247,2011,33,Single Family
908029.0,Los Angeles,IL,2,4,646,4393,2004,58,Condo
858758.0,Los Angeles,CA,1,4,3827,1256,1994,45,Condo
130430.0,San Francisco,CA,5,3,2989,8110,2017,5,Townhouse
1152868.0,Sacramento,CA,6,3,3121,3243,1990,55,Multi-Family
951210.0,Los Angeles,NY,3,4,3769,7943,2004,16,Townhouse
799710.0,San Diego,TX,2,2,1238,4966,1968,92,Condo
1197720.0,Fresno,FL,6,3,1287,8517,1990,109,Multi-Family
1181226.0,San Francisco,CA,1,2,830,1630,1969,21,Single Family
1141219.0,Sacramento,NY,2,3,989,9282,2012,24,Apartment
455913.0,Sacramento,IL,4,1,1786,1424,1983,95,Condo
683573.0,Fresno,TX,5,1,2534,1734,2014,20,Apartment
282695.0,San Diego,IL,6,4,1582,4037,1982,74,Townhouse
551665.0,Fresno,TX,4,3,2284,2136,1991,62,Condo
940609.0,Fresno,TX,5,2,1374,1646,1984,91,Multi-Family
1359155.0,Fresno,TX,2,4,3946,6859,2019,22,Apartment
1313735.0,San Francisco,FL,1,3,1405,5427,2006,105,Townhouse
1033041.0,Fresno,CA,4,1,2301,8617,1981,65,Multi-Family
1419240.0,Fresno,TX,4,2,1664,7656,1969,92,Apartment
957223.0,Fresno,IL,3,2,940,5885,1987,35,Single Family
1120934.0,Fresno,FL,3,3,3922,2239,2012,36,Multi-Family
680198.0,San Diego,CA,4,2,2641,3327,1958,81,Single Family
379538.0,San Francisco,NY,4,3,1974,4275,1988,64,Townhouse
761390.0,Fresno,NY,5,2,3312,1681,1984,17,Condo
469414.0,San Francisco,NY,1,1,3125,2061,1986,4,Single Family
853353.0,San Francisco,TX,1,2,3752,8566,1973,77,Multi-Family
1276290.0,Los Angeles,FL,1,2,1382,2112,1981,42,Multi-Family
395657.0,Sacramento,CA,1,1,2322,7592,2011,104,Condo
867570.0,Fresno,TX,4,2,3140,9012,1999,16,Apartment
1312306.0,San Diego,FL,3,1,2584,5196,1952,30,Apartment
772408.0,Los Angeles,NY,6,2,1030,2017,2008,87,Multi-Family
221390.0,Sacramento,NY,6,3,2266,4448,1963,106,Condo
380336.0,Los Angeles,FL,6,1,947,4928,1989,56,Multi-Family
686236.0,San Diego,NY,3,1,3054,6628,1956,58,Townhouse
842483.0,San Francisco,IL,3,1,2213,6162,1980,58,Single Family
176130.0,San Francisco,TX,2,4,810,3859,1985,59,Single Family
1001401.0,San Francisco,TX,2,1,3810,9866,1967,29,Multi-Family
765739.0,Sacramento,CA,6,1,3818,6476,2001,14,Condo
562297.0,Fresno,TX,2,1,3399,8678,2008,8,Apartment
173054.0,San Diego,FL,1,3,3340,9797,1986,68,Apartment
836369.0,San Francisco,FL,3,2,2137,5945,1967,91,Condo
1214653.0,Los Angeles,IL,2,2,609,9127,1973,25,Multi-Family
1142398.0,Fresno,FL,6,4,2139,1266,2011,22,Single Family
1287048.0,San Diego,FL,5,2,2474,3110,1989,57,Single Family
1140261.0,San Diego,IL,2,3,3140,4951,1961,46,Single Family
166017.0,San Francisco,TX,3,2,2827,3640,2007,11,Apartment
1175358.0,Sacramento,TX,2,3,2872,7449,2006,110,Apartment
1134124.0,San Diego,FL,3,1,2076,3784,1968,43,Apartment
983337.0,San Diego,IL,5,1,3233,8192,2007,89,Multi-Family
557489.0,San Francisco,IL,5,1,1549,9759,1998,107,Townhouse
1453148.0,Sacramento,NY,1,2,1340,9464,1969,94,Apartment
556554.0,San Francisco,TX,4,1,1460,3678,2007,80,Condo
1273603.0,Sacramento,FL,1,4,1534,5943,1981,47,Multi-Family
1214336.0,San Diego,TX,2,1,1886,4102,1972,61,Townhouse
1056509.0,Fresno,IL,1,4,1887,3822,2014,78,Condo
854669.0,Los Angeles,FL,5,4,1950,8973,1996,105,Single Family
698107.0,San Diego,NY,6,3,2549,3939,1955,10,Single Family
208299.0,Sacramento,CA,4,4,3794,5661,1995,109,Apartment
802037.0,San Diego,TX,3,1,1556,3510,1976,105,Condo
242635.0,Los Angeles,TX,3,1,970,7044,1964,7,Single Family
164337.0,San Francisco,IL,3,1,992,7775,1992,88,Multi-Family
100764.0,San Diego,CA,3,2,1687,6031,1962,32,Condo
756933.0,Los Angeles,TX,4,3,3266,9727,1977,27,Townhouse
209720.0,San Francisco,CA,6,1,2480,6884,2013,115,Condo
246361.0,San Diego,NY,6,4,2926,9813,1983,61,Condo
1103488.0,San Francisco,FL,1,2,2493,2625,1984,79,Multi-Family
276902.0,Sacramento,IL,3,2,2643,1253,1954,103,Condo
777133.0,Los Angeles,FL,5,3,1558,4251,1956,68,Condo
588396.0,San Diego,TX,6,2,3055,3564,2001,100,Apartment
1390353.0,Fresno,IL,2,3,2265,4858,2009,39,Townhouse
1097319.0,Sacramento,FL,4,2,3933,5364,1976,58,Condo
1060026.0,Fresno,CA,3,3,1106,6813,1952,79,Apartment
1133236.0,Los Angeles,CA,1,1,3591,3911,2018,81,Apartment
912802.0,San Diego,FL,4,2,3062,4342,2022,53,Multi-Family
583291.0,San Francisco,FL,5,4,3609,1978,1957,8,Multi-Family
320388.0,Sacramento,NY,1,3,1502,3083,1963,63,Single Family
174689.0,Los Angeles,IL,4,4,3129,5359,1988,17,Apartment
211758.0,Sacramento,NY,1,4,3624,2602,1951,80,Condo
1202747.0,San Diego,NY,2,3,846,6962,1957,38,Single Family
706435.0,Sacramento,NY,4,2,1266,7785,1984,78,Townhouse
151954.0,Sacramento,TX,5,3,2074,6680,1995,13,Apartment
1250763.0,San Francisco,CA,2,4,1531,3371,1977,112,Multi-Family
985809.0,San Diego,IL,4,4,1958,5198,1979,19,Apartment
780930.0,San Francisco,CA,3,3,3767,8547,1969,44,Townhouse
1395740.0,San Diego,CA,5,3,3602,7982,2005,92,Single Family
942683.0,Fresno,CA,5,1,2795,2712,1995,6,Townhouse
130879.0,Los Angeles,FL,3,2,2422,6875,2002,107,Condo
586629.0,Los Angeles,CA,1,2,1873,1293,1963,84,Single Family
848988.0,Sacramento,NY,3,3,2099,6716,1970,115,Townhouse
1092098.0,San Diego,NY,5,4,1976,8980,1996,111,Townhouse
193142.0,San Francisco,FL,6,1,2665,6800,2011,96,Apartment
715251.0,Sacramento,FL,2,4,1285,7229,1959,15,Apartment
1070802.0,San Francisco,NY,4,3,1480,7730,1999,99,Townhouse
911772.0,Sacramento,CA,3,1,3811,1523,1981,84,Multi-Family
1095500.0,San Francisco,TX,2,3,1130,1234,2018,118,Multi-Family
868293.0,San Francisco,TX,5,4,624,7729,2004,30,Townhouse
535024.0,Fresno,FL,4,4,3953,3173,2013,11,Townhouse
906684.0,San Diego,TX,2,4,3172,2369,2019,28,Condo
811801.0,San Francisco,CA,6,3,636,3670,1952,29,Apartment
422369.0,Fresno,NY,5,4,2789,1515,1991,82,Condo
980757.0,San Francisco,TX,2,3,3231,6517,1991,61,Townhouse
327249.0,San Diego,CA,6,2,2634,3986,2003,119,Single Family
941729.0,Los Angeles,CA,3,3,2159,2528,2023,42,Condo
1333634.0,San Francisco,NY,4,2,1299,6075,2018,27,Condo
132181.0,San Diego,FL,5,2,2457,8629,2010,72,Multi-Family
259927.0,Fresno,IL,4,4,3189,4457,2013,38,Multi-Family
761820.0,Fresno,NY,5,1,3059,9234,1975,15,Multi-Family
1333651.0,Los Angeles,NY,5,2,792,6054,2004,35,Multi-Family
1160990.0,Fresno,TX,2,3,3824,1780,1981,26,Apartment
1415873.0,Sacramento,IL,5,4,3207,1922,1975,109,Single Family
730201.0,Fresno,TX,4,1,1507,9093,1964,24,Single Family
940838.0,San Francisco,NY,4,4,3029,2243,2022,112,Single Family
792689.0,Los Angeles,TX,6,2,2783,4544,1984,63,Apartment
285698.0,Los Angeles,IL,1,1,913,2784,1999,68,Multi-Family
361783.0,Los Angeles,CA,1,1,1246,7932,1950,60,Single Family
545103.0,San Francisco,TX,2,1,915,8989,2012,78,Multi-Family
1050912.0,San Francisco,CA,1,3,1288,5845,1984,10,Townhouse
1315813.0,San Diego,IL,3,2,3513,1515,2007,113,Multi-Family
1091643.0,San Diego,FL,1,4,1888,1621,2004,40,Townhouse
301429.0,San Francisco,FL,6,4,1668,6973,1968,70,Single Family
105850.0,San Francisco,IL,6,2,3444,5114,1950,68,Apartment
1152184.0,Sacramento,FL,2,3,1415,2690,2000,38,Condo
387863.0,San Francisco,CA,6,1,1905,5806,1974,12,Single Family
713451.0,Los Angeles,NY,3,2,3561,4316,2023,35,Multi-Family
697104.0,Sacramento,NY,1,1,660,8861,1964,101,Apartment
107584.0,Los Angeles,FL,3,1,3542,3233,2004,13,Multi-Family
539489.0,San Francisco,NY,1,2,2419,6115,2013,78,Apartment
741663.0,Los Angeles,FL,1,2,2483,8029,1998,70,Condo
558631.0,Sacramento,IL,1,2,1913,1242,2017,94,Condo
1382669.0,Fresno,CA,4,2,1312,5453,1973,54,Condo
566038.0,Sacramento,CA,1,2,2602,1820,1956,116,Single Family
1026003.0,San Francisco,NY,2,4,3832,2008,1986,66,Condo
256879.0,Fresno,FL,5,4,3779,8805,1977,22,Multi-Family
1101864.0,San Diego,CA,2,1,1481,8967,1998,109,Townhouse
450730.0,Los Angeles,FL,6,2,2794,6521,1996,72,Multi-Family
232780.0,Los Angeles,TX,3,3,1737,4621,1976,3,Condo
816152.0,San Francisco,TX,5,2,3743,7752,2005,106,Multi-Family
1003420.0,Fresno,IL,6,3,2183,2733,1975,102,Multi-Family
1360828.0,Sacramento,IL,4,1,3628,6485,1995,5,Multi-Family
937063.0,San Francisco,CA,2,2,3862,6496,2022,118,Apartment
340574.0,Sacramento,TX,4,3,1510,7017,1970,69,Apartment
957604.0,Fresno,NY,3,2,1236,8805,1969,67,Multi-Family
661201.0,Sacramento,CA,1,3,2764,5413,1970,102,Multi-Family
424500.0,San Francisco,IL,5,2,1861,2318,2021,103,Condo
1216751.0,Fresno,FL,6,1,2288,9197,1974,110,Multi-Family
503097.0,Sacramento,NY,6,2,2784,7446,1975,13,Apartment
1147486.0,Los Angeles,CA,2,4,1492,3301,1959,68,Townhouse
325165.0,San Francisco,IL,3,3,941,7511,1954,120,Condo
952328.0,San Diego,CA,2,2,920,1631,2002,39,Apartment
838113.0,San Diego,NY,4,4,3658,8027,1962,67,Apartment
415528.0,Sacramento,NY,2,2,1946,9660,1998,21,Townhouse
643087.0,Fresno,FL,6,1,1972,9515,1963,110,Single Family
1306432.0,Sacramento,FL,6,4,615,4278,2014,100,Multi-Family
1061447.0,Fresno,TX,2,4,1629,9020,1977,52,Condo
745730.0,Fresno,TX,1,1,2998,8133,1992,38,Condo
258042.0,Los Angeles,FL,6,1,3004,9978,1997,28,Apartment
326070.0,San Diego,CA,4,1,3544,4770,1967,113,Condo
1203382.0,Sacramento,CA,2,3,1171,3252,2010,53,Condo
1415195.0,Fresno,IL,5,4,2656,1191,2014,22,Apartment
426197.0,Sacramento,IL,4,4,895,1537,2006,55,Townhouse
1364756.0,Fresno,NY,6,2,1115,6778,1998,112,Multi-Family
611986.0,San Francisco,FL,6,2,918,1741,2015,120,Single Family
1354118.0,Sacramento,NY,3,1,1782,2088,1997,65,Multi-Family
242973.0,San Diego,NY,1,1,2510,7496,1974,81,Townhouse
727472.0,Los Angeles,CA,3,4,3492,8833,2011,93,Townhouse
640552.0,San Diego,TX,1,3,2830,2471,1986,63,Multi-Family
420055.0,Fresno,IL,3,1,2877,8340,1999,25,Single Family
851444.0,Fresno,TX,5,3,1439,8488,1952,23,Single Family
504384.0,San Francisco,CA,3,2,1410,2913,2018,1,Condo
474491.0,Fresno,FL,2,2,2827,3158,1998,84,Multi-Family
130840.0,Fresno,NY,3,3,3594,6692,1989,65,Single Family
116136.0,San Diego,CA,1,2,2778,3588,2005,81,Condo
1346277.0,San Diego,TX,3,2,1384,8523,2015,33,Multi-Family
384545.0,San Diego,NY,4,4,1446,8246,2017,6,Single Family
1251781.0,Fresno,TX,6,4,1419,3954,1985,32,Apartment
1098610.0,Los Angeles,IL,6,1,983,4932,1979,98,Condo
835582.0,San Francisco,FL,4,2,2131,3104,2015,106,Condo
994818.0,Los Angeles,IL,3,2,2985,4183,1973,40,Apartment
848850.0,Fresno,CA,1,2,3798,5049,1966,73,Apartment
741445.0,San Francisco,IL,3,3,2165,3160,2013,112,Single Family
1208371.0,Fresno,IL,3,1,875,8738,1996,46,Townhouse
1391650.0,San Francisco,IL,1,1,897,9021,2010,28,Apartment
1394784.0,Fresno,FL,4,3,724,1505,1977,94,Single Family
812674.0,Sacramento,IL,3,4,3650,1018,1975,93,Multi-Family
1464001.0,San Francisco,FL,1,3,3354,4155,1952,99,Apartment
602563.0,Sacramento,NY,5,4,3265,3274,1990,8,Townhouse
325763.0,Sacramento,IL,3,4,1094,8491,1968,87,Condo
575934.0,Sacramento,NY,1,3,1323,9864,1990,6,Multi-Family
397028.0,Fresno,TX,1,3,2013,6611,2015,10,Multi-Family
274902.0,Fresno,CA,3,4,2115,7911,1970,59,Apartment
512195.0,San Diego,NY,2,3,1599,2831,1956,43,Single Family
721273.0,Sacramento,TX,3,4,1785,7084,1990,103,Single Family
1433695.0,Los Angeles,FL,4,4,3244,2818,1978,84,Single Family
1310805.0,San Diego,CA,3,1,1573,8523,2014,96,Single Family
203965.0,San Francisco,IL,4,2,1533,5939,1952,118,Single Family
635048.0,San Francisco,CA,2,4,3627,5301,1953,85,Condo
1254859.0,San Francisco,CA,4,1,3017,7470,2005,58,Townhouse
1186869.0,San Francisco,CA,5,3,1592,2812,2021,36,Multi-Family
1460250.0,Sacramento,CA,6,3,3214,3142,1989,42,Apartment
1224116.0,San Francisco,TX,2,2,827,1289,2003,108,Apartment
115744.0,Los Angeles,TX,6,3,3774,8702,2017,29,Condo
1469258.0,San Francisco,FL,4,4,3211,9532,1979,25,Apartment
1314524.0,Sacramento,FL,6,2,707,5131,1950,43,Condo
687426.0,San Francisco,IL,2,1,3789,1605,1967,98,Condo
1499218.0,San Diego,CA,2,3,1892,1464,2006,4,Single Family
1212223.0,Sacramento,FL,5,4,883,9073,1971,82,Townhouse
